Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2016,Honda City i VTEC SV,99000,Petrol,Manual,590000,Bangalore
2019,Hyundai i20 Active SX Petrol,40000,Petrol,Manual,755000,Bangalore
2018,Mahindra Ssangyong Rexton RX6,84000,Diesel,Manual,1165000,Bangalore
2021,Mercedes-Benz A-Class Limousine A 200 BSVI,6000,Petrol,Automatic,4895000,Bangalore
2017,Honda Jazz 1.2 V AT i VTEC,45000,Petrol,Automatic,630000,Bangalore
2018,Maruti Baleno 1.3 Zeta,57000,Diesel,Manual,775000,Bangalore
2017,Honda Jazz 1.2 V AT i VTEC,61000,Petrol,Automatic,625000,Bangalore
2021,Mercedes-Benz A-Class Limousine A 200 BSVI,13700,Petrol,Automatic,3500000,Bangalore
2016,Skoda Rapid 1.6 MPI Ambition,155000,Petrol,Manual,595000,Bangalore
2014,Mahindra Ssangyong Rexton RX7,122000,Diesel,Automatic,650000,Bangalore
2016,Maruti Baleno Zeta,31605,Petrol,Manual,625000,Bangalore
2017,Renault Duster 1.5 Petrol RXL,82000,Petrol,Manual,595000,Bangalore
2016,Volkswagen CrossPolo 1.2 MPI,85250,Petrol,Manual,535000,Bangalore
2019,Honda City i-DTEC VX,24949,Diesel,Manual,941000,Bangalore
2015,Maruti Swift VDI BSIV,117000,Diesel,Manual,565000,Bangalore
2018,Skoda Rapid 1.5 TDI Ambition BSIV,71000,Diesel,Manual,675000,Bangalore
2016,Hyundai i20 Asta Option 1.2,61000,Petrol,Manual,548000,Bangalore
2017,Maruti S Cross DDiS 200 Zeta,115263,Diesel,Manual,675000,Bangalore
2012,Hyundai Sonata 2.4 GDi MT,87000,Petrol,Manual,650000,Bangalore
2014,Mahindra Xylo H8,75000,Diesel,Manual,585000,Bangalore
2013,Skoda Rapid 1.6 MPI AT Ambition,87705,Petrol,Automatic,530000,Bangalore
2015,Skoda Rapid 1.5 TDI Elegance Plus,85000,Diesel,Manual,565000,Bangalore
2023,Jeep Compass 2.0 Model S Opt 4x4 AT,18200,Diesel,Automatic,3195000,Bangalore
2024,Toyota Fortuner 4X2 Diesel,23000,Diesel,Manual,3850000,Bangalore
2023,Maruti Celerio ZXI,23323,Petrol,Manual,554000,Bangalore
2020,Renault Triber RXL BSIV,8829,Petrol,Manual,599000,Bangalore
2021,Kia Seltos HTK G,43640,Petrol,Manual,938000,Bangalore
2016,Hyundai Grand i10 Asta Option,55000,Petrol,Manual,540000,Bangalore
2019,Hyundai Grand i10 1.2 Kappa Magna BSIV,26640,Petrol,Manual,558000,Bangalore
2013,Nissan Sunny XV,105000,Petrol,Manual,375000,Bangalore
2023,MG Astor Super CVT,20000,Petrol,Automatic,1145000,Bangalore
2016,Hyundai Grand i10 Asta,79900,Petrol,Manual,525000,Bangalore
2022,Maruti S-Presso VXI CNG,21419,CNG,Manual,512000,Bangalore
2022,Kia Seltos GTX Plus Diesel AT,68000,Diesel,Automatic,1600000,Bangalore
2018,Hyundai Creta 1.6 SX Option,26000,Petrol,Manual,990000,Bangalore
2010,Skoda Laura 1.8 TSI Ambiente,104946,Petrol,Manual,495000,Bangalore
2015,Hyundai i10 Sportz 1.1L,67072,Petrol,Manual,320000,Bangalore
2023,Tata Tiago EV XT MR,10000,Electric,Automatic,730000,Bangalore
2016,Honda City i VTEC CVT VX,72000,Petrol,Automatic,660000,Bangalore
2018,Renault KWID 1.0 RXT,20240,Petrol,Manual,379000,Bangalore
2020,Kia Seltos HTK Plus G,35639,Petrol,Manual,1047000,Bangalore
2023,Tata Harrier XZ,16000,Diesel,Manual,1595000,Bangalore
2020,Kia Seltos GTX,58962,Petrol,Manual,1281000,Bangalore
2016,Hyundai i20 Sportz 1.2,47163,Petrol,Manual,593000,Bangalore
2016,Honda Jazz 1.2 S AT i VTEC,48000,Petrol,Automatic,525000,Bangalore
2011,Chevrolet Beat LT,70000,Petrol,Manual,155000,Bangalore
2021,Renault Triber RXZ Dual Tone,33976,Petrol,Manual,852999,Bangalore
2020,Kia Seltos GTX Option,49635,Petrol,Manual,1450000,Bangalore
2022,Volkswagen Tiguan 2.0 TSI Elegance BSVI,15000,Petrol,Automatic,3900000,Bangalore
2023,MG Comet EV Plush,7200,Electric,Automatic,785000,Bangalore
2020,Kia Sonet GTX Plus Diesel AT,54048,Diesel,Automatic,1150000,Bangalore
2018,Hyundai i20 1.2 Asta Option,44175,Petrol,Manual,679000,Bangalore
2018,Maruti Vitara Brezza VDi,81000,Diesel,Manual,844999,Bangalore
2022,Mahindra XUV300 W8 BSVI,20000,Petrol,Manual,925000,Bangalore
2021,Renault Kiger RXZ Turbo CVT,26164,Petrol,Automatic,855000,Bangalore
2023,Maruti Baleno Zeta Diesel,19785,Diesel,Manual,832000,Bangalore
2019,Hyundai i20 Magna Plus BSIV,35534,Petrol,Manual,625000,Bangalore
2023,Kia Sonet GTX Plus Turbo DCT BSVI,15000,Petrol,Automatic,1390000,Bangalore
2016,Maruti Alto K10 VXI AMT,52480,Petrol,Automatic,328000,Bangalore
2015,Maruti Swift VDI BSIV,60000,Diesel,Manual,520000,Bangalore
2019,Hyundai Creta 1.6 SX Automatic,11967,Petrol,Automatic,1271000,Bangalore
2021,Hyundai Tucson GLS AT,27000,Petrol,Automatic,2290000,Bangalore
2019,Ford Ecosport 1.0 Ecoboost Titanium Plus BSIV,41000,Petrol,Manual,849000,Bangalore
2020,MG Gloster Sharp 6-Str,37000,Diesel,Automatic,3232000,Bangalore
2023,Kia Carens Prestige BSVI,17000,Petrol,Manual,1275000,Bangalore
2016,BMW X3 xDrive 20d xLine,92000,Diesel,Automatic,2445000,Bangalore
2018,Maruti Baleno Alpha Diesel,60407,Diesel,Manual,698000,Bangalore
2018,Hyundai i20 1.2 Asta Option,32261,Petrol,Manual,650000,Bangalore
2015,Maruti Swift VXI,44800,Petrol,Manual,465000,Bangalore
2013,Mini Cooper S Carbon Edition,29000,Petrol,Automatic,1745000,Bangalore
2022,Maruti Grand Vitara Alpha AWD,53265,Petrol,Manual,1500000,Bangalore
2022,Kia Seltos GTX Plus,51538,Petrol,Manual,1645000,Bangalore
2016,Ford Ecosport 1.5 Petrol Titanium Plus BSIV,18500,Petrol,Manual,691000,Bangalore
2018,Mercedes-Benz GLS 350d Grand Edition,75000,Diesel,Automatic,5846000,Bangalore
2018,Hyundai EON Magna Plus,64635,Petrol,Manual,374000,Bangalore
2017,Hyundai i20 1.2 Asta Option,34403,Petrol,Manual,603000,Bangalore
2020,Hyundai Venue S Turbo DCT BSIV,35966,Petrol,Automatic,874000,Bangalore
2017,Mercedes-Benz GLC Progressive 220d,46500,Diesel,Automatic,3894000,Bangalore
2019,Renault KWID Climber 1.0 AMT,87431,Petrol,Automatic,365000,Bangalore
2016,Honda City i VTEC CVT VX,52159,Petrol,Automatic,795000,Bangalore
2018,Hyundai Grand i10 1.2 Kappa Magna BSIV,49215,Petrol,Manual,507000,Bangalore
2023,Tata Harrier XTA Plus AT,6050,Diesel,Automatic,2098000,Bangalore
2020,Kia Seltos HTK Plus G,55551,Petrol,Manual,969000,Bangalore
2018,Hyundai i20 Petrol Spotz,34025,Petrol,Manual,649000,Bangalore
2018,Honda Amaze V CVT Petrol BSIV,36000,Petrol,Automatic,695000,Bangalore
2021,Honda City ZX MT,40000,Petrol,Manual,1145000,Bangalore
2019,Maruti Ciaz Alpha Automatic BSIV,11218,Petrol,Automatic,793000,Bangalore
2021,Kia Sonet GTX Plus Diesel BSVI,28000,Diesel,Manual,1200000,Bangalore
2017,Hyundai Creta 1.6 CRDi SX Plus,94000,Diesel,Manual,1145000,Bangalore
2018,Audi Q5 35TDI Technology,86000,Diesel,Automatic,3235000,Bangalore
2021,MG Hector Sharp DCT,27968,Petrol,Automatic,1599000,Bangalore
2016,Maruti Baleno 1.2 CVT Delta,57856,Petrol,Automatic,550000,Bangalore
2022,Kia Sonet HTX Diesel AT BSVI,41748,Diesel,Automatic,1165000,Bangalore
2022,Honda Amaze 2nd Gen VX CVT BSVI,11954,Petrol,Automatic,886999,Bangalore
2021,Hyundai Venue SX Opt Turbo iMT BSVI,20316,Petrol,Manual,1044000,Bangalore
2022,Renault KWID Climber 1.0 MT DT,4700,Petrol,Manual,545000,Bangalore
2020,Honda City VX MT,41976,Petrol,Manual,994999,Bangalore
2023,Hyundai Grand i10 Nios Asta,26427,Petrol,Manual,802999,Bangalore
2022,Volkswagen Taigun 1.0 TSI Topline BSVI,41021,Petrol,Manual,1330000,Bangalore
2011,Maruti Swift Dzire 1.2 Vxi BSIV,62640,Petrol,Manual,363000,Bangalore
2022,Jeep Compass Model S 4X4 Diesel AT BSVI,24228,Diesel,Automatic,2775000,Bangalore
2022,Maruti Celerio ZXI Plus BSVI,8000,Petrol,Manual,600000,Bangalore
2018,Skoda Kodiaq 2.0 TDI Style,75000,Diesel,Automatic,2525000,Bangalore
2020,Hyundai Grand i10 Magna Petrol BSIV,25264,Petrol,Manual,563000,Bangalore
2019,Hyundai Venue SX Diesel BSIV,63036,Diesel,Manual,994999,Bangalore
2016,Hyundai Creta 1.6 VTVT AT SX Plus,57968,Petrol,Automatic,869000,Bangalore
2020,Kia Seltos GTX,34499,Petrol,Manual,1177000,Bangalore
2021,Kia Seltos GTX Plus DCT,31361,Petrol,Automatic,1575000,Bangalore
2019,Jeep Compass 2.0 Limited,58500,Diesel,Manual,1601000,Bangalore
2021,Maruti Swift VXI BSVI,33554,Petrol,Manual,695000,Bangalore
2019,Tata Nexon 1.2 Revotron XMA,29784,Petrol,Automatic,707000,Bangalore
2013,Maruti Wagon R VXI BS IV,35000,Petrol,Manual,409999,Bangalore
2022,Renault KWID Climber 1.0 MT Opt,16444,Petrol,Manual,578000,Bangalore
2019,BMW X3 xDrive 20d Luxury Line,77000,Diesel,Automatic,3900000,Bangalore
2020,Maruti Celerio X ZXI,15361,Petrol,Manual,596000,Bangalore
2016,Hyundai Creta 1.6 VTVT SX Plus,65300,Petrol,Manual,831000,Bangalore
2017,Mercedes-Benz E-Class E 220D,56000,Diesel,Automatic,3875000,Bangalore
2016,Honda City i VTEC V,35000,Petrol,Manual,695000,Bangalore
2021,Kia Sonet GTX Plus Turbo DCT BSVI,19000,Petrol,Automatic,1250000,Bangalore
2016,Maruti Wagon R AMT VXI,53359,Petrol,Automatic,383000,Bangalore
2009,Audi A4 1.8 TFSI,85159,Petrol,Automatic,894999,Bangalore
2021,Hyundai Venue SX,36364,Petrol,Manual,1058000,Bangalore
2023,Maruti Alto K10 VXI,10000,Petrol,Manual,515000,Bangalore
2022,Renault KWID 1.0 AMT RXT,6535,Petrol,Automatic,549000,Bangalore
2018,Tata Nexon 1.2 Revotron XM,60000,Petrol,Manual,686000,Bangalore
2020,MG Hector Sharp MT,32849,Petrol,Manual,1499000,Bangalore
2021,Renault KWID Climber 1.0 MT DT,20529,Petrol,Manual,475000,Bangalore
2013,Hyundai i10 Sportz AT,60000,Petrol,Automatic,350000,Bangalore
2020,Kia Seltos HTX G,25481,Petrol,Manual,1300000,Bangalore
2016,Hyundai Grand i10 AT Asta,59284,Petrol,Automatic,503000,Bangalore
2016,Maruti Baleno 1.2 Zeta,33268,Petrol,Manual,612000,Bangalore
2017,Hyundai i10 Magna 1.1L,36000,Petrol,Manual,484999,Bangalore
2015,Hyundai Verna 1.6 SX VTVT,59000,Petrol,Manual,650000,Bangalore
2017,Renault Captur 1.5 Diesel Platine,98000,Diesel,Manual,785000,Bangalore
2013,Honda Brio EX MT,76000,Petrol,Manual,335000,Bangalore
2022,Hyundai i20 N-Line N8 DCT Dual Tone BSVI,15587,Petrol,Automatic,1275000,Bangalore
2020,Hyundai Venue SX Turbo iMT,40000,Petrol,Manual,894999,Bangalore
2013,Maruti A-Star AT VXI,34000,Petrol,Automatic,340000,Bangalore
2021,Renault KWID 1.0 RXT Opt,69874,Petrol,Manual,401000,Bangalore
2018,Audi Q7 45 TDI Design Edition,134000,Diesel,Automatic,3950000,Bangalore
2018,Volkswagen Vento 1.6 Highline,37070,Petrol,Manual,799000,Bangalore
2020,Kia Seltos HTK Plus G,22721,Petrol,Manual,1118000,Bangalore
2015,Hyundai Grand i10 Sportz,61667,Petrol,Manual,430999,Bangalore
2022,Maruti Ignis Alpha BSVI,15710,Petrol,Manual,648000,Bangalore
2015,Mercedes-Benz CLA 200 CDI Sport,71000,Diesel,Automatic,1945000,Bangalore
2012,Hyundai i10 Sportz AT,48170,Petrol,Automatic,335000,Bangalore
2021,Renault Triber RXT,25665,Petrol,Manual,612000,Bangalore
2023,Hyundai Venue S Turbo iMT,9826,Petrol,Manual,1042000,Bangalore
2014,BMW 1 Series 118d Sport Line,41806,Diesel,Automatic,1748999,Bangalore
2022,Kia Seltos GTX Plus,62000,Petrol,Manual,1400000,Bangalore
2021,Nissan Magnite Turbo CVT XL BSVI,30405,Petrol,Automatic,726000,Bangalore
2018,Hyundai Verna VTVT 1.4 EX,42758,Petrol,Manual,641000,Bangalore
2022,Kia Seltos GTX Plus DCT,8100,Petrol,Automatic,1698999,Bangalore
2005,Toyota Innova 2.5 G (Diesel) 8 Seater,170000,Diesel,Manual,545000,Bangalore
2015,Land Rover Range Rover Evoque 2.0 TD4 Pure,55000,Diesel,Automatic,2999000,Bangalore
2020,Renault KWID 1.0 RXT BSIV,13799,Petrol,Manual,495000,Bangalore
2023,Hyundai i20 Active SX Dual Tone Petrol,21130,Petrol,Manual,892000,Bangalore
2016,Maruti Alto K10 VXI,76549,Petrol,Manual,317000,Bangalore
2016,Renault KWID RXT,52845,Petrol,Manual,321000,Bangalore
2012,Maruti Swift VXI,48000,Petrol,Manual,470000,Bangalore
2022,Maruti XL6 Alpha Plus AT BSVI,22635,Petrol,Automatic,1400000,Bangalore
2020,Tata Nexon 1.2 Revotron XZ Plus,14000,Petrol,Manual,844999,Bangalore
2020,Kia Sonet HTK Plus BSVI,61502,Petrol,Manual,894999,Bangalore
2021,Kia Sonet GTX Plus Diesel AT,84130,Diesel,Automatic,1140000,Bangalore
2019,Honda Amaze V CVT Petrol BSIV,16000,Petrol,Automatic,695000,Bangalore
2019,Ford Aspire Titanium Automatic,24399,Petrol,Automatic,699000,Bangalore
2021,Kia Seltos GTX Plus Diesel AT,28000,Diesel,Automatic,1800000,Bangalore
2021,Hyundai Creta SX Diesel,59000,Diesel,Manual,1595000,Bangalore
2019,Renault Triber RXZ BSIV,57000,Petrol,Manual,575000,Bangalore
2016,Hyundai i10 Magna 1.1L,55000,Petrol,Manual,490000,Bangalore
2011,Hyundai i10 Asta,87000,Petrol,Manual,315000,Bangalore
2023,Maruti Baleno Alpha,15000,Petrol,Manual,935000,Bangalore
2015,Hyundai Grand i10 1.2 Kappa Asta,41477,Petrol,Manual,508000,Bangalore
2020,Kia Seltos HTX Plus AT D,58000,Diesel,Automatic,1725000,Bangalore
2015,Mahindra XUV500 W8 FWD,107000,Diesel,Manual,595000,Bangalore
2015,Hyundai i20 Sportz 1.2,23932,Petrol,Manual,578000,Bangalore
2017,Maruti Baleno 1.2 Delta,34000,Petrol,Manual,625000,Bangalore
2022,Kia Seltos HTX G,19031,Petrol,Manual,1390000,Bangalore
2020,Hyundai Creta SX,74000,Petrol,Manual,1550000,Bangalore
2017,Honda City V MT AVN,30180,Petrol,Manual,750000,Bangalore
2016,Hyundai i10 Magna 1.1L,46441,Petrol,Manual,380000,Bangalore
2022,Kia Carens Luxury Plus Turbo 2022-2023,34444,Petrol,Manual,1410000,Bangalore
2015,Audi A4 35 TDI Premium Plus,43603,Diesel,Automatic,1818000,Bangalore
2018,Skoda Octavia 1.8 TSI AT L K,48012,Petrol,Automatic,1995000,Bangalore
2020,Maruti S-Presso VXI Opt 2019-2022,51574,Petrol,Manual,361000,Bangalore
2020,Kia Sonet GTX Plus Turbo DCT DT,68352,Petrol,Automatic,955000,Bangalore
2014,Maruti Celerio VXI,64157,Petrol,Manual,420000,Bangalore
2017,Maruti Baleno 1.2 Alpha,40853,Petrol,Manual,616000,Bangalore
2021,Hyundai Creta SX BSVI,32000,Petrol,Manual,1365000,Bangalore
2018,Honda City i-VTEC VX,41000,Petrol,Manual,745000,Bangalore
2022,Kia Carens Luxury Plus 6 STR Diesel,56000,Diesel,Manual,1725000,Bangalore
2011,Hyundai i10 Sportz AT,53522,Petrol,Automatic,345000,Bangalore
2012,Hyundai i10 Sportz,56000,Petrol,Manual,365000,Bangalore
2021,Hyundai Grand i10 Nios Asta,28000,Petrol,Manual,690000,Bangalore
2016,Maruti Baleno 1.2 Delta,65971,Petrol,Manual,585000,Bangalore
2022,Kia Seltos HTX Diesel,40000,Diesel,Manual,1700000,Bangalore
2014,Maruti Celerio VXI,102667,Petrol,Manual,347000,Bangalore
2020,Renault Triber RXZ EASY-R AMT BSVI,22317,Petrol,Automatic,590000,Bangalore
2020,Hyundai Aura SX Plus AMT,12639,Petrol,Automatic,726000,Bangalore
2016,Hyundai Creta 1.6 VTVT S,45000,Petrol,Manual,875000,Bangalore
2020,Kia Seltos HTK Plus G,94350,Petrol,Manual,905000,Bangalore
2016,Mahindra KUV 100 NXT G80 K2 Plus 6 Str,33466,Petrol,Manual,347000,Bangalore
2017,Volkswagen Polo GT TSI,46000,Petrol,Automatic,850000,Bangalore
2019,Kia Seltos GTX Plus DCT,90397,Petrol,Automatic,1130000,Bangalore
2018,Tata Tiago 1.2 Revotron XTA,6606,Petrol,Automatic,575000,Bangalore
2016,Maruti Ciaz ZXi,36070,Petrol,Manual,594000,Bangalore
2017,Hyundai Grand i10 1.2 Kappa Magna BSIV,54772,Petrol,Manual,436000,Bangalore
2018,Honda City i-VTEC VX,43340,Petrol,Manual,899000,Bangalore
2020,Maruti Wagon R ZXI 1.2,16549,Petrol,Manual,594000,Bangalore
2023,Hyundai i20 Active SX Dual Tone Petrol,17965,Petrol,Manual,977999,Bangalore
2016,Hyundai Grand i10 Sportz,34189,Petrol,Manual,446000,Bangalore
2012,Honda Brio V MT,54000,Petrol,Manual,365000,Bangalore
2013,Skoda Superb 1.8 TFSI MT,59500,Petrol,Manual,611000,Bangalore
2019,Tata Nexon 1.2 Revotron XZ Plus,36001,Petrol,Manual,865000,Bangalore
2014,Hyundai i20 Era Petrol,93747,Petrol,Manual,315000,Bangalore
2015,Hyundai Grand i10 Sportz,44934,Petrol,Manual,434999,Bangalore
2019,Maruti Ertiga ZXI AT Petrol,29114,Petrol,Automatic,994999,Bangalore
2019,Kia Seltos GTX Plus,26819,Petrol,Manual,1465000,Bangalore
2019,Hyundai i20 Sportz Plus,92220,Petrol,Manual,682000,Bangalore
2013,Skoda Superb 1.8 TFSI MT,59000,Petrol,Manual,625000,Bangalore
2014,Honda City i VTEC CVT SV,84721,Petrol,Automatic,625000,Bangalore
2022,Maruti Ciaz Zeta BSIV,19600,Petrol,Manual,936000,Bangalore
2019,Maruti XL6 Alpha AT,10996,Petrol,Automatic,1145000,Bangalore
2014,Maruti Celerio VXI AT,64000,Petrol,Automatic,345000,Bangalore
2019,Kia Seltos GTK,30927,Petrol,Manual,1167000,Bangalore
2020,Hyundai Creta S BSVI,30915,Petrol,Manual,1265000,Bangalore
2022,Hyundai Creta SX Opt Diesel BSVI,40000,Diesel,Manual,1764999,Bangalore
2020,Maruti Ertiga ZXI,29000,Petrol,Manual,1075000,Bangalore
2018,Jeep Compass 2.0 Limited,45630,Diesel,Manual,1295000,Bangalore
2021,Tata Nexon XZA Plus (O) AMT,52000,Petrol,Automatic,1025000,Bangalore
2021,Jeep Compass 2.0 Limited 4X4 Opt Diesel AT BSVI,27046,Diesel,Automatic,2424000,Bangalore
2019,Ford Ecosport 1.5 Ti VCT MT Titanium,32950,Petrol,Manual,860000,Bangalore
2015,Honda City V MT Diesel,58728,Diesel,Manual,610000,Bangalore
2020,Hyundai i20 Asta Option,36000,Petrol,Manual,725000,Bangalore
2015,Honda Jazz V,50629,Petrol,Manual,512000,Bangalore
2019,Kia Seltos GTX Plus DCT,34000,Petrol,Automatic,1295000,Bangalore
2016,Hyundai i20 Sportz 1.2,77514,Petrol,Manual,564000,Bangalore
2015,Maruti Wagon R VXI BS IV,21729,Petrol,Manual,358000,Bangalore
2014,Audi A4 2.0 TDI,72000,Diesel,Automatic,1495000,Bangalore
2011,Hyundai i10 Asta,59000,Petrol,Manual,315000,Bangalore
2017,Renault KWID 1.0 RXT,32773,Petrol,Manual,334000,Bangalore
2018,Ford Freestyle Titanium Petrol BSIV,58681,Petrol,Manual,542000,Bangalore
2022,Maruti Ignis Zeta BSVI,1704,Petrol,Manual,700000,Bangalore
2018,Mercedes-Benz GLC 220d 4MATIC Sport,46580,Diesel,Automatic,3795000,Bangalore
2017,Maruti Swift VDI Optional,66000,Diesel,Manual,630000,Bangalore
2020,Hyundai i20 Sportz Plus,69000,Petrol,Manual,650000,Bangalore
2017,Maruti Dzire LXI,9182,Petrol,Manual,488999,Bangalore
2021,Kia Sonet HTK Plus,38943,Petrol,Manual,1041000,Bangalore
2019,Volkswagen Tiguan 2.0 TDI Highline,67000,Diesel,Automatic,2471000,Bangalore
2015,Hyundai Grand i10 Asta,55211,Petrol,Manual,393000,Bangalore
2016,Honda Jazz 1.2 V i VTEC,67943,Petrol,Manual,438999,Bangalore
2014,Honda City i DTec V,107274,Diesel,Manual,497000,Bangalore
2021,Hyundai Creta SX Opt Diesel AT BSVI,121832,Diesel,Automatic,1400000,Bangalore
2023,Hyundai Creta E,25503,Petrol,Manual,1165000,Bangalore
2016,Maruti Vitara Brezza VDi Option,80000,Diesel,Manual,800000,Bangalore
2018,Honda Amaze V CVT Petrol BSIV,34967,Petrol,Automatic,725000,Bangalore
2021,Maruti S-Presso VXI 2019-2022,71358,Petrol,Manual,378000,Bangalore
2014,Hyundai Grand i10 Sportz,71321,Petrol,Manual,391000,Bangalore
2021,Tata Nexon XM BSVI,52563,Petrol,Manual,844999,Bangalore
2017,Hyundai Creta 1.6 VTVT SX Plus,32212,Petrol,Manual,949000,Bangalore
2017,Maruti Ertiga ZXI,32357,Petrol,Manual,788000,Bangalore
2021,Kia Sonet GTX Plus Diesel BSVI,30196,Diesel,Manual,1195000,Bangalore
2016,Mercedes-Benz C-Class C 220 CDI Avantgarde,88000,Diesel,Automatic,1850000,Bangalore
2022,Hyundai Grand i10 Nios AMT Sportz CRDi,44366,Diesel,Automatic,725000,Bangalore
2016,Honda Jazz V,49331,Petrol,Manual,547000,Bangalore
2018,Maruti Celerio ZXI Optional AMT BSIV,9000,Petrol,Automatic,525000,Bangalore
2022,Honda City V MT,75155,Petrol,Manual,840000,Bangalore
2015,Honda City i VTEC VX,52803,Petrol,Manual,575000,Bangalore
2021,Hyundai Venue SX Turbo iMT,28022,Petrol,Manual,965000,Bangalore
2012,Hyundai Verna 1.6 SX VTVT,45689,Petrol,Manual,467000,Bangalore
2016,Hyundai i20 Sportz 1.2,60000,Petrol,Manual,630000,Bangalore
2016,Ford Endeavour 3.2 Titanium AT 4X4,95000,Diesel,Automatic,2646000,Bangalore
2011,Toyota Etios G,57800,Petrol,Manual,365000,Bangalore
2018,Jeep Compass 2.0 Limited Plus,20000,Diesel,Manual,1550000,Bangalore
2018,Renault KWID Climber 1.0 AMT,38000,Petrol,Automatic,395000,Bangalore
2021,Volkswagen Taigun 1.5 TSI GT Plus BSVI,40789,Petrol,Manual,1625000,Bangalore
2022,Renault Kiger RXZ Turbo CVT,26000,Petrol,Automatic,925000,Bangalore
2020,Mercedes-Benz E-Class Exclusive E 220d,59000,Diesel,Automatic,5100000,Bangalore
2014,Honda Amaze S i-Vtech,42000,Petrol,Manual,390000,Bangalore
2016,Honda Jazz S,56256,Petrol,Manual,517000,Bangalore
2013,Toyota Etios V,45000,Petrol,Manual,465000,Bangalore
2022,MG Astor Sharp Turbo AT BSVI,9348,Petrol,Automatic,1545000,Bangalore
2020,Ford Freestyle Titanium Plus Diesel BSIV,61863,Diesel,Manual,698000,Bangalore
2014,Hyundai Verna 1.6 SX VTVT,52500,Petrol,Manual,625000,Bangalore
2018,Hyundai i20 1.2 Spotz,27000,Petrol,Manual,675000,Bangalore
2021,Hyundai Verna SX,56000,Petrol,Manual,1075000,Bangalore
2022,Hyundai Creta SX Opt Diesel AT BSVI,47000,Diesel,Automatic,1721000,Bangalore
2023,MG Hector Plus 1.5 Turbo Sharp Pro CVT 7 Str BSVI,18093,Petrol,Automatic,2285000,Bangalore
2015,Hyundai Verna 1.6 SX VTVT,47729,Petrol,Manual,545000,Bangalore
2018,Honda Jazz VX,22917,Petrol,Manual,578000,Bangalore
2016,Honda City i VTEC CVT VX,28738,Petrol,Automatic,844999,Bangalore
2017,Maruti Swift DDiS VDI,64000,Diesel,Manual,683000,Bangalore
2015,Hyundai Creta 1.6 CRDi AT SX Plus,102062,Diesel,Automatic,819000,Bangalore
2021,Kia Seltos GTX Plus DCT,61355,Petrol,Automatic,1483000,Bangalore
2017,Honda Amaze S i-DTEC,71451,Diesel,Manual,549000,Bangalore
2018,Maruti Swift VXI,72000,Petrol,Manual,650000,Bangalore
2022,Renault Kiger RXZ,35626,Petrol,Manual,765000,Bangalore
2020,Hyundai Santro Sportz,11060,Petrol,Manual,537000,Bangalore
2023,Renault KWID 1.0 RXT AMT,6184,Petrol,Automatic,537000,Bangalore
2015,Hyundai Xcent Petrol,75103,Petrol,Manual,389000,Bangalore
2019,Renault KWID Climber 1.0 MT BSIV,34000,Petrol,Manual,420000,Bangalore
2016,Volkswagen Vento Petrol Highline AT,44723,Petrol,Automatic,659000,Bangalore
2018,Maruti Alto 800 VXI Optional,90701,Petrol,Manual,329000,Bangalore
2015,Hyundai i20 Asta 1.2,66065,Petrol,Manual,504000,Bangalore
2019,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,492,Petrol,Manual,619000,Bangalore
2013,Maruti A-Star AT VXI,37963,Petrol,Automatic,327000,Bangalore
2016,Honda Jazz 1.2 S i VTEC,36465,Petrol,Manual,625000,Bangalore
2020,Hyundai Grand i10 Nios Sportz,30462,Petrol,Manual,625000,Bangalore
2022,Tata Harrier XT Plus BSVI,24723,Diesel,Manual,1845000,Bangalore
2019,Hyundai Santro Sportz,10487,Petrol,Manual,539000,Bangalore
2022,Honda City V MT,16000,Petrol,Manual,1050000,Bangalore
2022,Hyundai Creta S BSVI,55601,Petrol,Manual,1130000,Bangalore
2013,Renault Scala Diesel RxZ,76000,Diesel,Manual,365000,Bangalore
2016,Honda Amaze VX i-Vtech,45502,Petrol,Manual,434000,Bangalore
2021,MG Hector Smart CVT,18588,Petrol,Automatic,1439000,Bangalore
2013,Hyundai i20 Sportz Petrol,76078,Petrol,Manual,339000,Bangalore
2019,Hyundai Santro Sportz AMT BSIV,63562,Petrol,Automatic,405000,Bangalore
2017,Renault Duster Petrol RXS CVT,42000,Petrol,Automatic,660000,Bangalore
2010,Hyundai i20 1.4 CRDi Magna,95000,Diesel,Manual,325000,Bangalore
2017,Audi Q7 45 TDI Quattro Premium Plus,144415,Diesel,Automatic,3595000,Bangalore
2017,Maruti Celerio ZXI AT,52000,Petrol,Automatic,495000,Bangalore
2017,Maruti Baleno 1.2 Delta,43000,Petrol,Manual,585000,Bangalore
2014,Renault Duster RXZ AWD,70000,Diesel,Manual,600000,Bangalore
2019,Maruti Ertiga ZXI AT,48486,Petrol,Automatic,1044999,Bangalore
2018,Renault KWID 1.0 AMT RXT,69531,Petrol,Automatic,327000,Bangalore
2013,Hyundai Verna 1.4 VTVT,64179,Petrol,Manual,575000,Bangalore
2013,Hyundai i20 Sportz 1.4 CRDi,74000,Diesel,Manual,450000,Bangalore
2022,Maruti Wagon R ZXI 1.2,12254,Petrol,Manual,595000,Bangalore
2013,Honda Amaze VX Diesel,149212,Diesel,Manual,475000,Bangalore
2018,Honda Jazz VX CVT,23262,Petrol,Automatic,700000,Bangalore
