Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2020,Maruti Celerio VXI,"62,539",Petrol,Manual,4.99,"Santacruz Central, Mumbai"
2022,Honda Jazz ZX CVT,"1,05,000",Petrol,Automatic,8.75,"Kalwa, Thane"
2016,Maruti Ciaz AT ZXi,"48,000",Petrol,Automatic,6.50,"Kandivali West, Mumbai"
2016,Maruti Baleno 1.2 Alpha,"79,791",Petrol,Manual,4.09,"Mulund West, Mumbai"
2016,Maruti Vitara Brezza ZDi Plus,"48,001",Diesel,Manual,7.35,"Malad, Mumbai"
2016,Hyundai Creta 1.6 VTVT AT SX Plus,"90,000",Petrol,Automatic,6.85,"Nehru Nagar, Mumbai"
2016,Maruti Celerio ZXI AT,"52,000",Petrol,Automatic,3.25,"Antop Hill, Mumbai"
2015,Hyundai Creta 1.6 CRDi SX Option,"83,170",Diesel,Manual,7.50,"Antop Hill, Mumbai"
2022,Tata Nexon EV XZ Plus Dark Edition,"15,000",Electric,Automatic,13.25,"Chembur, Mumbai"
2013,Maruti Wagon R Stingray VXI,"67,148",Petrol,Manual,3.09,"Santacruz Central, Mumbai"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"36,430",Diesel,Automatic,5.20,"Borivali West, Mumbai"
2016,Volkswagen Ameo 1.5 TDI Highline AT,"36,432",Diesel,Automatic,5.20,"Borivali West, Mumbai"
2017,BMW X5 xDrive 30d M Sport,"54,800",Diesel,Automatic,35.75,"Matunga West, Mumbai"
2016,Maruti Celerio VXI,"49,000",Petrol,Manual,4.75,"Chembur, Mumbai"
2018,Honda City i-VTEC V,"47,000",Petrol,Manual,7.49,"Borivali West, Mumbai"
2016,Maruti S Cross DDiS 200 Zeta,"65,000",Diesel,Manual,6.50,"Goregaon (w), Mumbai"
2021,MG Hector Plus Sharp DCT,"38,686",Petrol,Automatic,15.50,Thane
2017,BMW 3 Series GT Luxury Line,"52,000",Diesel,Automatic,21.75,"Andheri West, Mumbai"
2018,Maruti Ciaz Delta BSIV,"64,117",Petrol,Manual,5.20,"Goregaon East, Mumbai"
2016,Maruti Baleno 1.2 CVT Delta,"66,448",Petrol,Automatic,4.39,"Kandivali East, Mumbai"
2016,BMW X3 xDrive20d xLine,"58,000",Diesel,Automatic,23.75,"Andheri East, Mumbai"
2018,Maruti Ignis 1.2 AMT Alpha BSIV,"18,800",Petrol,Automatic,5.50,Thane
2020,Kia Carnival Limousine,"42,000",Diesel,Automatic,29,"Malad West, Mumbai"
2016,Mercedes-Benz CLA 200 CDI Sport,"71,000",Diesel,Automatic,15.95,"Andheri, Mumbai"
2019,Honda Jazz V CVT,"59,000",Petrol,Automatic,6.15,"West, Thane"
2014,Maruti Swift Dzire ZXI,"99,005",Petrol,Manual,3.50,"Kandivali East, Mumbai"
2021,MG Gloster Sharp 6-Str,"24,000",Diesel,Automatic,31.75,"Goregaon (w), Mumbai"
2019,Hyundai Creta 1.6 SX Automatic,"34,107",Petrol,Automatic,11.25,"Borivali West, Mumbai"
2012,Honda New Accord 2.4 A/T,"75,000",Petrol,Automatic,4.29,"Jogeshwari East, Mumbai"
2012,Audi A8 L 3.0 TDI quattro,"56,200",Diesel,Automatic,21.50,"Malad West, Mumbai"
2011,Maruti Swift VDI,"64,000",Diesel,Manual,4.25,"Antop Hill, Mumbai"
2015,Honda City i VTEC CVT VX,"70,000",Petrol,Automatic,5.40,"Prabhadevi, Mumbai"
2012,Land Rover Freelander 2 TD4 SE,"55,000",Diesel,Automatic,12.75,"Andheri East, Mumbai"
2022,Kia Seltos GTX Plus Diesel AT,"20,200",Diesel,Automatic,16.50,"Malad West, Mumbai"
2015,Hyundai i20 Sportz Option 1.2,"42,000",Petrol,Manual,4.55,"Mira Road East, Mumbai"
2018,Hyundai Grand i10 1.2 Kappa Magna BSIV,"22,660",Petrol,Manual,4.75,"Antop Hill, Mumbai"
2018,Hyundai Grand i10 1.2 Kappa Sportz Option AT,"38,000",Petrol,Automatic,5,"Mulund West, Mumbai"
2014,Volkswagen Vento 1.2 TSI Comfortline AT,"94,650",Petrol,Automatic,3.50,"Mulund West, Mumbai"
2016,Hyundai Creta 1.6 VTVT S,"79,000",Petrol,Manual,6.48,Thane
2022,Kia Carnival Limousine,"29,000",Diesel,Automatic,35.95,"Goregaon (w), Mumbai"
2016,Hyundai i20 Active 1.2 S,"66,000",Petrol,Manual,4.25,"Andheri East, Mumbai"
2015,BMW X3 xDrive20d xLine,"70,300",Diesel,Automatic,22,"Mulund West, Mumbai"
2017,Maruti Ciaz 1.3 Alpha,"88,247",Diesel,Manual,7.25,"Kandivali West, Mumbai"
2016,Honda City i VTEC V,"84,088",Petrol,Manual,5.25,"Virar E, Mumbai"
2020,Volkswagen T-Roc TSI,"47,000",Petrol,Automatic,18.25,"Andheri East, Mumbai"
2016,Maruti Ciaz AT ZXi,"67,000",Petrol,Automatic,5.90,"Andheri East, Mumbai"
2017,Honda Jazz 1.2 S i VTEC,"66,399",Petrol,Manual,4.75,"Prabhadevi, Mumbai"
2017,Mercedes-Benz E-Class E 200 CGI,"28,000",Petrol,Automatic,33.75,"Khar (w), Mumbai"
2017,Honda Jazz 1.2 V AT i VTEC,"51,341",Petrol,Automatic,4.38,"Mulund West, Mumbai"
2016,Maruti Wagon R LXI BS IV,"78,000",Petrol,Manual,3.25,"Bhiwandi, Thane"
2017,Honda BR-V i-VTEC V MT,"56,000",Petrol,Manual,6.99,"Andheri East, Mumbai"
2017,Jeep Compass 2.0 Longitude BSIV,"58,000",Diesel,Manual,9.75,"Kandivali West, Mumbai"
2018,Volkswagen Tiguan 2.0 TDI Highline,"94,343",Diesel,Automatic,18.50,"West, Thane"
2019,Hyundai Creta 1.6 SX,"34,700",Petrol,Manual,9.65,"West, Thane"
2018,Maruti Baleno 1.2 Delta,"42,000",Petrol,Manual,5.50,Thane
2016,Maruti Swift Dzire ZDI,"49,500",Diesel,Manual,6.15,"Vitthalwadi, Thane"
2015,BMW 1 Series 118d Sport Line,"69,000",Diesel,Automatic,16.75,"Santacruz (east), Mumbai"
2017,Hyundai Elantra 2.0 SX Option AT,"56,000",Petrol,Automatic,8.99,"Andheri West, Mumbai"
2019,Honda WR-V i-VTEC VX,"41,845",Petrol,Manual,7.45,"West, Thane"
2022,Kia Seltos HTX IVT G,"13,000",Petrol,Automatic,15.50,"Jogeshwari West, Mumbai"
2014,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,"77,900",Diesel,Automatic,28,"Malad West, Mumbai"
2017,Maruti Ciaz 1.4 Delta,"58,000",Petrol,Manual,5.45,"Antop Hill, Mumbai"
2018,Mercedes-Benz E-Class E 350 d BSIV,"35,800",Diesel,Automatic,36.50,"Andheri West, Mumbai"
2017,BMW X1 sDrive20d Expedition,"55,000",Diesel,Automatic,17.75,"Andheri East, Mumbai"
2016,Maruti Baleno 1.3 Zeta,"72,156",Diesel,Manual,5.02,"Mulund West, Mumbai"
2017,Toyota Innova Crysta 2.4 VX MT BSIV,"1,89,000",Diesel,Manual,14.99,Thane
2015,Hyundai Xcent 1.2 Kappa SX,"36,388",Petrol,Manual,4.35,"Prabhadevi, Mumbai"
2013,Maruti Swift Dzire VXI,"58,014",Petrol,Manual,3.99,"Santacruz Central, Mumbai"
2015,Honda City i VTEC V,"57,000",Petrol,Manual,5.35,"Chembur, Mumbai"
2019,Hyundai Grand i10 1.2 Kappa Magna BSIV,"22,000",Petrol,Manual,4.95,"Chembur, Mumbai"
2013,Maruti Swift Dzire VXI,"58,000",Petrol,Manual,3.90,"Vitthalwadi, Thane"
2018,Honda Amaze V CVT Petrol BSIV,"53,441",Petrol,Automatic,6.75,"Chembur, Mumbai"
2017,Hyundai Grand i10 1.2 Kappa Sportz Option AT,"75,349",Petrol,Automatic,4.33,"Goregaon East, Mumbai"
2011,Mercedes-Benz E-Class E350 CDI Avantgarde,"1,11,700",Diesel,Automatic,11,"Malad West, Mumbai"
2017,Maruti Baleno 1.2 Zeta,"57,000",Petrol,Manual,6.50,"Kalwa, Thane"
2013,Hyundai i20 Sportz 1.2,"66,946",Petrol,Manual,3.25,"West, Thane"
2022,Tata Safari XZA Plus AT Dark Edition BSVI,"23,611",Diesel,Automatic,21.75,"Borivali West, Mumbai"
2014,Maruti Swift ZXI,"56,000",Petrol,Manual,3.85,"Andheri East, Mumbai"
2017,Maruti Ciaz AT ZXi,"74,001",Petrol,Automatic,5.75,"Malad, Mumbai"
2017,Hyundai Grand i10 Sportz Petrol BSIV,"35,062",Petrol,Manual,4.79,"Santacruz Central, Mumbai"
2018,BMW X5 xDrive 30d M Sport,"23,000",Diesel,Automatic,44.75,"Khar (w), Mumbai"
2013,Honda Amaze VX i-VTEC,"84,767",Petrol,Manual,3.50,"West, Thane"
2018,BMW X3 xDrive 20d xLine,"73,001",Diesel,Automatic,34.99,"Khar Colony, Mumbai"
2018,Mercedes-Benz GLA Class 200 d Sport,"44,408",Diesel,Automatic,21.50,"Antop Hill, Mumbai"
2017,Maruti Ciaz 1.4 Zeta,"58,000",Petrol,Manual,5.25,"Andheri East, Mumbai"
2019,Hyundai Creta 1.6 SX Automatic,"47,383",Petrol,Automatic,9,"Mulund West, Mumbai"
2016,Maruti S Cross DDiS 200 Zeta,"46,538",Diesel,Manual,5.98,"Dadar, Mumbai"
2014,Skoda Octavia Elegance 2.0 TDI AT,"56,500",Diesel,Automatic,9.50,"Ghatkopar East, Mumbai"
2017,Maruti Ciaz 1.4 Alpha,"74,012",Petrol,Manual,5.31,"Nerul, Navi Mumbai"
2017,Maruti Baleno 1.2 CVT Alpha,"41,000",Petrol,Automatic,6.20,Thane
2017,BMW 3 Series 320d,"54,000",Diesel,Automatic,16.90,"Borivali West, Mumbai"
2021,Honda City ZX MT,"44,000",Petrol,Manual,9.90,"Andheri East, Mumbai"
2016,Land Rover Discovery Sport TD4 SE,"73,200",Diesel,Automatic,20,"Mulund West, Mumbai"
2019,Tata Nexon 1.2 Revotron XZ Plus,"27,072",Petrol,Manual,6.60,"Borivali West, Mumbai"
2017,Maruti Ciaz 1.3 Alpha,"88,226",Diesel,Manual,7.45,"Kandivali West, Mumbai"
2017,Hyundai Grand i10 Sportz,"42,000",Petrol,Manual,4.50,"Andheri East, Mumbai"
2022,Tata Safari XZA AT BSVI,"28,000",Diesel,Automatic,21.75,"Andheri East, Mumbai"
2016,Skoda Superb Style 2.0 TDI AT,"60,427",Diesel,Automatic,15,"Mulund West, Mumbai"
2017,Jeep Compass 2.0 Longitude BSIV,"57,134",Diesel,Manual,10.95,"Kandivali West, Mumbai"
2014,Hyundai Grand i10 1.2 CRDi Sportz,"37,099",Diesel,Manual,4.29,"Santacruz Central, Mumbai"
2014,Mercedes-Benz E-Class E 200 CGI,"56,000",Petrol,Automatic,14.75,"Andheri East, Mumbai"
2016,BMW X3 xDrive20d xLine,"57,000",Diesel,Automatic,23.75,"Andheri East, Mumbai"
2015,Hyundai Xcent 1.2 Kappa Base,"38,000",Petrol,Manual,4,"Malad, Mumbai"
2015,Honda City i VTEC CVT VX,"61,000",Petrol,Automatic,5.25,"Andheri West, Mumbai"
2021,MG Gloster Savvy 7-Str,"85,000",Diesel,Automatic,29.75,"Santacruz (east), Mumbai"
2017,Honda City i-VTEC CVT V,"40,000",Petrol,Automatic,6.95,"Santacruz East, Mumbai"
2015,Honda Jazz 1.2 V i VTEC,"42,000",Petrol,Manual,4.15,"Goregaon West, Mumbai"
2017,BMW 3 Series GT Luxury Line,"75,100",Diesel,Automatic,19.85,"Malad West, Mumbai"
2019,Honda WR-V i-VTEC VX,"42,346",Petrol,Manual,7.35,"West, Thane"
2020,Volkswagen Vento 1.2 TSI Highline Plus BSIV,"42,000",Petrol,Automatic,8.95,"Goregaon (w), Mumbai"
2018,Hyundai Creta 1.6 SX,"67,500",Petrol,Manual,8.49,"Borivali West, Mumbai"
2017,Honda WR-V i-VTEC VX,"40,000",Petrol,Manual,5.60,"Andheri East, Mumbai"
2017,Skoda Superb Style 2.0 TDI AT,"65,000",Diesel,Automatic,16.25,"Andheri East, Mumbai"
2017,Mercedes-Benz CLA 200 CDI Sport,"83,000",Diesel,Automatic,15.75,"Andheri West, Mumbai"
2015,Honda City i VTEC V,"48,000",Petrol,Manual,5.55,"Mulund West, Mumbai"
2014,Hyundai i20 Sportz 1.2,"62,000",Petrol,Manual,3.85,"Chembur, Mumbai"
2014,Hyundai Xcent 1.2 Kappa S Option,"99,000",Petrol,Manual,3.25,"Mira Road West, Mumbai"
2022,Tata Nexon XZ Plus BSVI,"15,000",Petrol,Manual,11.45,"Antop Hill, Mumbai"
2017,Audi A4 30 TFSI Technology,"63,000",Petrol,Automatic,16,"Mulund West, Mumbai"
2017,Audi Q3 30 TFSI Premium FWD,"54,600",Petrol,Automatic,19.50,"Andheri West, Mumbai"
2021,Mercedes-Benz E-Class Exclusive E 220d,"32,800",Diesel,Automatic,44,"Mulund West, Mumbai"
2016,BMW X3 xDrive20d xLine,"58,000",Diesel,Automatic,23.90,"Andheri East, Mumbai"
2017,Hyundai Creta 1.4 E Plus CRDi,"58,000",Diesel,Manual,7.95,"Chembur, Mumbai"
2018,Honda Jazz V CVT,"49,238",Petrol,Automatic,6.45,"West, Thane"
2017,Audi A3 35 TFSI Premium Plus,"48,813",Petrol,Automatic,21.50,"Andheri West, Mumbai"
2019,Honda City i-DTEC V,"48,000",Diesel,Manual,8.75,"Goregaon (w), Mumbai"
2015,Hyundai Grand i10 Asta,"61,000",Petrol,Manual,3.40,"West, Thane"
2019,Honda Jazz VX CVT,"45,089",Petrol,Automatic,6.15,"Borivali West, Mumbai"
2018,Hyundai Creta 1.6 VTVT SX Plus,"46,000",Petrol,Manual,8.99,"Mulund West, Mumbai"
2016,Mercedes-Benz C-Class C 200 CGI,"72,100",Petrol,Automatic,19.99,"Andheri West, Mumbai"
2014,Audi A6 2.0 TDI,"78,000",Diesel,Automatic,11.75,"Andheri, Mumbai"
2015,Hyundai Creta 1.6 CRDi AT SX Plus,"1,12,839",Diesel,Automatic,6.80,"Goregaon East, Mumbai"
2018,Maruti Vitara Brezza VDi,"85,000",Diesel,Manual,7.85,"Matunga West, Mumbai"
2015,Maruti S Cross DDiS 320 Zeta,"56,000",Diesel,Manual,5.85,"Antop Hill, Mumbai"
2017,Hyundai i20 Active SX Petrol,"32,722",Petrol,Manual,5.75,"Santacruz Central, Mumbai"
2016,Honda Jazz 1.2 V i VTEC,"62,549",Petrol,Manual,4.65,"West, Thane"
2012,Maruti Dzire VDI,"58,000",Diesel,Manual,4.11,"R.S., Thane"
2019,Maruti Ciaz Zeta BSIV,"32,000",Petrol,Manual,7.75,"Andheri East, Mumbai"
2014,Hyundai Grand i10 Magna,"23,000",Petrol,Manual,3.50,"Thurbe, Navi Mumbai"
2015,Mahindra XUV500 W10 2WD,"87,000",Diesel,Manual,8.50,"Andheri West, Mumbai"
2022,Hyundai Venue SX Turbo,"15,635",Petrol,Manual,9.89,"Borivali West, Mumbai"
2017,Hyundai i20 Sportz 1.2,"49,700",Petrol,Manual,5.25,"Borivali West, Mumbai"
2015,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,"1,10,000",Diesel,Manual,8.50,"Mulund West, Mumbai"
2013,Skoda Octavia Elegance 1.8 TSI AT,"39,900",Petrol,Automatic,6.75,"Antop Hill, Mumbai"
2019,Hyundai Creta 1.6 VTVT SX Plus,"46,000",Petrol,Manual,8.75,"Andheri East, Mumbai"
2020,Maruti Ciaz Alpha AT BSVI,"42,500",Petrol,Automatic,8.75,"Andheri East, Mumbai"
2018,Hyundai Creta 1.6 SX Automatic,"99,000",Petrol,Automatic,9.95,"Andheri West, Mumbai"
2017,BMW 3 Series 330i GT Luxury Line,"54,500",Petrol,Automatic,21.50,"Andheri West, Mumbai"
2017,Honda Jazz 1.5 V i DTEC,"95,381",Diesel,Manual,5.46,"Dadar, Mumbai"
2013,BMW X3 xDrive20d,"38,000",Diesel,Automatic,16.50,"Andheri West, Mumbai"
2016,Mahindra XUV500 AT W10 AWD,"90,000",Diesel,Automatic,8.50,"Andheri East, Mumbai"
2016,BMW 3 Series GT Luxury Line,"71,300",Diesel,Automatic,20,"Mulund West, Mumbai"
2019,Mahindra XUV500 W11 AT BSIV,"88,000",Diesel,Automatic,14.50,"Chembur, Mumbai"
2019,Mercedes-Benz E-Class E 350 d BSIV,"46,000",Diesel,Automatic,46.75,"Goregaon West, Mumbai"
2020,Kia Carnival Limousine,"68,100",Diesel,Automatic,30,"Mulund West, Mumbai"
2016,Hyundai Elantra 2.0 SX Option AT,"69,500",Petrol,Automatic,8.50,"Malad, Mumbai"
2019,Toyota Glanza V CVT,"19,694",Petrol,Automatic,7.25,"Borivali West, Mumbai"
2018,Hyundai Creta 1.6 VTVT AT SX Plus,"70,000",Petrol,Automatic,10.45,"Antop Hill, Mumbai"
2017,Toyota Fortuner 2.7 2WD AT BSIV,"29,000",Petrol,Automatic,29.50,"Andheri, Mumbai"
2017,Audi A4 35 TDI Technology,"59,730",Diesel,Automatic,21.50,"Andheri West, Mumbai"
2016,Audi A6 35 TDI,"48,600",Diesel,Automatic,19.50,"Andheri West, Mumbai"
2014,Honda City i VTEC CVT SV,"74,000",Petrol,Automatic,4.99,"Andheri West, Mumbai"
2017,Maruti Ciaz 1.4 AT Zeta,"48,420",Petrol,Automatic,6.15,"Borivali West, Mumbai"
2018,Maruti Ciaz 1.4 AT Alpha,"94,166",Petrol,Automatic,6.34,"Nerul, Navi Mumbai"
2019,Toyota Camry Hybrid 2.5,"43,000",Petrol,Automatic,30.45,"Goregaon (w), Mumbai"
2016,Toyota Innova Crysta 2.4 GX MT BSIV,"1,10,990",Diesel,Manual,14.50,"Chembur, Mumbai"
2018,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"55,000",Petrol,Manual,4.95,"Andheri East, Mumbai"
2014,Hyundai Elantra SX,"1,14,000",Petrol,Manual,4.75,"Andheri West, Mumbai"
2017,Mercedes-Benz GLA Class 200 CDI,"56,444",Diesel,Automatic,16,"Mulund West, Mumbai"
2015,Hyundai Grand i10 AT Asta,"46,163",Petrol,Automatic,4.25,"West, Thane"
2017,Hyundai Creta 1.6 VTVT E Plus,"47,050",Petrol,Manual,7.51,Thane
2017,Mercedes-Benz E-Class Exclusive E 220d,"61,800",Diesel,Automatic,28.50,"Andheri West, Mumbai"
2015,Toyota Corolla Altis VL AT,"79,000",Petrol,Automatic,6.95,"Antop Hill, Mumbai"
2018,Maruti Baleno 1.2 Zeta,"46,000",Petrol,Manual,5.90,Thane
2013,Honda Amaze S i-Dtech,"82,500",Diesel,Manual,3.50,"Bhiwandi, Thane"
2013,Honda New Accord 2.4 A/T,"75,000",Petrol,Automatic,4.50,"Andheri East, Mumbai"
2014,Maruti Swift Dzire VXI,"46,442",Petrol,Manual,4.50,"Virar E, Mumbai"
2017,Hyundai i20 Asta Option 1.2,"43,800",Petrol,Manual,5.85,"Kandivali West, Mumbai"
2019,Mercedes-Benz E-Class Exclusive E 220 d BSIV,"39,900",Diesel,Automatic,46.95,"Goregaon (w), Mumbai"
2018,Skoda Octavia 1.8 TSI AT L K,"48,000",Petrol,Automatic,14.45,"Goregaon (w), Mumbai"
2016,Volvo S60 Cross Country D4 AWD BSIV,"56,000",Diesel,Automatic,16.75,"Santacruz (east), Mumbai"
2017,Mercedes-Benz E-Class Exclusive E 220 d BSIV,"57,600",Diesel,Automatic,32.45,"Malad West, Mumbai"
2019,MG Hector Sharp DCT,"26,195",Petrol,Automatic,11.60,"Mulund West, Mumbai"
2013,Skoda Superb Elegance 2.0 TDI MT,"67,000",Diesel,Manual,6.51,"Andheri East, Mumbai"
2021,Maruti XL6 Zeta,"25,800",Petrol,Manual,10.10,"Borivali West, Mumbai"
2015,Mitsubishi Pajero Sport 4X2 AT,"95,000",Diesel,Automatic,11.45,"Andheri East, Mumbai"
2022,Skoda Slavia 1.5 TSI Style AT BSVI,"11,300",Petrol,Automatic,15.95,"Borivali West, Mumbai"
2018,Skoda Superb LK 1.8 TSI AT,"55,000",Petrol,Automatic,15.50,"Borivali West, Mumbai"
2015,Toyota Corolla Altis VL AT,"93,594",Petrol,Automatic,5.52,"Kandivali East, Mumbai"
2017,Honda WR-V i-VTEC VX,"28,000",Petrol,Manual,7.15,"Kandivali West, Mumbai"
2016,Maruti Vitara Brezza ZDi Plus Dual Tone,"74,936",Diesel,Manual,6.08,"Goregaon East, Mumbai"
2019,BMW 5 Series 520d Luxury Line,"30,000",Diesel,Automatic,36.75,"Borivali West, Mumbai"
2010,Mercedes-Benz E-Class E250 CDI Elegance,"76,000",Diesel,Automatic,7.25,"Kurla, Mumbai"
2017,Hyundai Elantra 2.0 SX AT,"56,751",Petrol,Automatic,9.75,"West, Thane"
2017,Volkswagen Vento 1.2 Highline Plus AT 16 Alloy,"49,590",Petrol,Automatic,6.18,"Goregaon East, Mumbai"
2018,Honda Jazz 1.2 V AT i VTEC,"54,767",Petrol,Automatic,6.45,"West, Thane"
2015,Toyota Corolla Altis VL AT,"79,000",Petrol,Automatic,7.35,"Chembur, Mumbai"
2018,Mini Cooper Countryman Cooper S,"60,000",Petrol,Automatic,24.99,"Andheri East, Mumbai"
2016,Mahindra XUV500 W4,"96,000",Diesel,Manual,7.25,"Antop Hill, Mumbai"
2016,Volkswagen Vento 1.2 TSI Highline AT,"90,500",Petrol,Automatic,5.35,Thane
2017,Mahindra XUV500 R W10 FWD,"1,07,000",Diesel,Manual,9.51,"Mulund West, Mumbai"
2015,Honda City i VTEC SV,"62,188",Petrol,Manual,5.25,"Kandivali West, Mumbai"
2015,Toyota Innova 2.5 VX (Diesel) 8 Seater,"1,16,000",Diesel,Manual,9.50,Thane
2017,Ford Ecosport 1.5 Ti VCT AT Titanium BSIV,"53,999",Petrol,Automatic,5.80,"West, Thane"
2016,Hyundai Grand i10 Sportz,"39,000",Petrol,Manual,3.65,"Vadpe, Thane"
2019,Volkswagen Ameo 1.5 TDI Highline Plus,"28,000",Diesel,Manual,7.51,"Borivali West, Mumbai"
2016,Maruti Ciaz AT ZXi Plus,"50,805",Petrol,Automatic,5.85,Thane
2015,Hyundai Xcent 1.2 Kappa AT SX Option,"46,000",Petrol,Automatic,4.25,Thane
2017,Mercedes-Benz E-Class Expression E 220 d BSIV,"45,000",Diesel,Automatic,32.95,"Matunga West, Mumbai"
2021,Audi A4 Technology,"50,000",Petrol,Automatic,32.50,"Borivali West, Mumbai"
2013,Mercedes-Benz E-Class E200 CGI Blue Efficiency,"71,900",Petrol,Automatic,11.60,"Santacruz East, Mumbai"
2020,Audi Q7 45 TDI Quattro Technology,"44,000",Diesel,Automatic,69.95,"Goregaon (w), Mumbai"
2017,Land Rover Discovery HSE 3.0 TD6,"52,454",Diesel,Automatic,29.75,"Kandivali West, Mumbai"
2018,Hyundai Creta 1.4 CRDi S,"58,000",Diesel,Manual,9.35,"R.S., Thane"
2020,Volvo XC60 Inscription D5,"41,000",Diesel,Automatic,45.75,"Andheri East, Mumbai"
2019,Mercedes-Benz E-Class Exclusive E 220 d BSIV,"30,000",Diesel,Automatic,41.99,"Andheri West, Mumbai"
2023,Maruti Grand Vitara Zeta Plus Hybrid CVT,"16,000",Petrol,Automatic,16.75,"Andheri, Mumbai"
2015,BMW X5 xDrive 30d,"1,33,900",Diesel,Automatic,22.50,"Andheri West, Mumbai"
2015,Skoda Superb Elegance 2.0 TDI CR AT,"46,000",Diesel,Automatic,9.75,"Andheri East, Mumbai"
2012,Land Rover Range Rover Evoque 2.2L Dynamic,"85,000",Diesel,Automatic,15.99,"Andheri East, Mumbai"
2016,Honda City i VTEC CVT VX,"58,195",Petrol,Automatic,6.74,"Borivali West, Mumbai"
2019,Toyota Innova Crysta 2.4 G Plus MT BSIV,"1,35,000",Diesel,Manual,18,"Ins Hamla, Mumbai"
2013,Mercedes-Benz E-Class 220 CDI,"75,412",Diesel,Automatic,13.50,"West, Thane"
2017,Hyundai Creta 1.6 VTVT AT SX Plus,"72,000",Petrol,Automatic,8.35,"Chembur, Mumbai"
2013,Mahindra Ssangyong Rexton RX7,"67,000",Diesel,Automatic,5.25,"Antop Hill, Mumbai"
2019,Mercedes-Benz E-Class Exclusive E 220d,"29,801",Diesel,Automatic,47.90,Thane
2016,Maruti Ciaz VDi Plus SHVS,"65,000",Diesel,Manual,6.25,"Mulund West, Mumbai"
2012,BMW 5 Series 520d Sedan,"1,01,000",Diesel,Automatic,11.75,"Andheri East, Mumbai"
2015,Maruti Swift Dzire VXI,"78,563",Petrol,Manual,4.65,"Kandivali West, Mumbai"
2016,Audi A6 35 TDI,"49,400",Diesel,Automatic,18.25,"Andheri West, Mumbai"
2021,Skoda Rapid 1.0 TSI Ambition AT,"28,200",Petrol,Automatic,7.70,"Borivali West, Mumbai"
2018,Jaguar F-Pace Prestige 2.0 AWD,"61,520",Diesel,Automatic,37,"Mulund West, Mumbai"
2017,Mercedes-Benz E-Class E 200 CGI,"28,000",Petrol,Automatic,33.75,"Andheri East, Mumbai"
2021,MG Hector Sharp Diesel MT BSIV,"40,503",Diesel,Manual,13.95,"Goregaon East, Mumbai"
2020,Maruti Ertiga ZXI Plus,"28,000",Petrol,Manual,9.25,"Kurla, Mumbai"
2014,Volkswagen Polo GT TSI,"70,457",Petrol,Automatic,5.75,"Prabhadevi, Mumbai"
2016,Maruti Ciaz AT ZXi,"54,000",Petrol,Automatic,5.75,"Chembur, Mumbai"
2018,Honda Jazz V CVT,"45,000",Petrol,Automatic,5.75,"Mulund West, Mumbai"
2016,Hyundai Grand i10 Asta Option AT,"39,461",Petrol,Automatic,4.40,"Antop Hill, Mumbai"
2014,Skoda Superb Elegance 2.0 TDI CR AT,"75,000",Diesel,Automatic,7.99,"Borivali West, Mumbai"
2022,Hyundai Verna SX IVT,"11,502",Petrol,Automatic,10.75,"West, Thane"
2021,Ford Ecosport Titanium Diesel,"32,268",Diesel,Manual,8.83,"Kandivali East, Mumbai"
2014,Maruti Wagon R Stingray VXI,"58,100",Petrol,Manual,3.25,"Prabhadevi, Mumbai"
2018,Audi A3 35 TDI Premium Plus,"74,400",Diesel,Automatic,16.50,"Andheri West, Mumbai"
2014,Maruti Ertiga VXI,"78,000",Petrol,Manual,5.75,"R.S., Thane"
2016,Volkswagen Vento 1.2 TSI Highline AT,"78,000",Petrol,Automatic,5.30,"Mahim, Mumbai"
2019,BMW X5 xDrive 30d xLine,"62,000",Diesel,Automatic,69,"Andheri West, Mumbai"
2016,Maruti Ertiga SHVS VDI Limited Edition,"68,000",Diesel,Manual,7.95,"Chembur, Mumbai"
2022,MG Hector Smart CVT,"43,650",Petrol,Automatic,16,"Mulund West, Mumbai"
2018,Maruti Celerio X ZXI BSIV,"39,353",Petrol,Manual,4,"Prabhadevi, Mumbai"
2016,Maruti Vitara Brezza ZDi Plus,"55,941",Diesel,Manual,6.35,"Mulund West, Mumbai"
2017,Maruti Baleno 1.2 Zeta,"16,860",Petrol,Manual,5.65,Thane
2014,Volkswagen Vento Petrol Highline,"92,647",Petrol,Manual,3.17,"Goregaon East, Mumbai"
2018,Skoda Superb LK 1.8 TSI AT,"52,000",Petrol,Automatic,14.95,"Andheri East, Mumbai"
2021,Kia Carnival Limousine,"49,000",Diesel,Automatic,31.50,"Andheri West, Mumbai"
2015,Mercedes-Benz GLE 350d,"76,900",Diesel,Automatic,32.50,"Andheri West, Mumbai"
2017,Maruti Baleno 1.2 Zeta,"75,000",Petrol,Manual,6.75,"Vitthalwadi, Thane"
2014,Maruti Wagon R Stingray VXI,"58,033",Petrol,Manual,3.25,"Prabhadevi, Mumbai"
2020,Skoda Octavia 1.8 TSI AT L K,"31,008",Petrol,Automatic,15.15,"Borivali West, Mumbai"
